time,
31, -74.09912505244309, -75.13323243648865, -76.74986005708503, -72.92037472798178, -76.17606922028067
32, -75.11924643529575, -74.34159591145018, -73.55101549691702, -75.61126126522453, -74.55781235721714
33, -76.12818958678616, -75.48672579407086, -74.4963025031645, -73.93047551196057, -73.52154324841501
34, -74.58576837479238, -72.76634272420252, -75.70790695048782, -75.63171002904167, -75.47082810656494
35, -73.69877814450622, -75.11098510774053, -74.69713329013184, -74.3070365482034, -73.02683286257665
36, -72.8491219227388, -75.67565149080664, -75.64646160425194, -74.24708200271056, -71.87419588773665
37, -73.03414000868425, -72.56571421581808, -75.9623865650282, -74.96425272806455, -71.78072088504953
38, -71.88811552899197, -74.43515879374881, -73.69931553286939, -74.92341171667779, -72.41939357878307
39, -71.48900475691637, -73.34153760792618, -73.70069459634871, -72.93102582855362, -74.88971960520277
40, -71.28544575278428, -73.6057420500091, -74.48656928465115, -74.59054963321243, -72.67194036200512
41, -73.1589520594116, -74.6047700635619, -72.07201045509547, -75.23816708324819, -71.52099564938432
42, -74.45801937013589, -72.0448254861955, -72.19415524198506, -74.22661300534935, -71.07134471538477
43, -75.06396022766336, -71.13068542157427, -71.58678566193579, -71.4983335672418, -71.60930655384107
44, -75.44647070580532, -70.54100840035423, -72.15770894561405, -70.53948386484691, -71.85366918888165
45, -74.17270084638031, -70.84696946964904, -74.2470985579854, -70.45050151885079, -71.44438745068116
46, -72.83787375293828, -72.25909544987688, -72.91697903302004, -72.04819597433914, -73.21513213941691
47, -72.90729441969535, -74.44397245750748, -71.14459508170137, -71.34118508635477, -71.5494315065165
48, -74.57261621123781, -74.06441797921917, -71.54354993206528, -73.50908534295893, -70.53213986216548
49, -72.85379133986181, -72.62064890794417, -72.49763602309154, -71.99392185060941, -69.91433324323576
50, -70.5758164966488, -72.34665347566803, -74.04159035041027, -71.79679455744683, -72.57139195030877
51, -71.4696917981746, -72.79047333172635, -73.48476669756585, -73.51731643045011, -71.6932800125299
52, -70.14759654636129, -71.69195388314769, -71.05419964008821, -73.09099200825496, -70.12195917118049
53, -71.83623927338252, -73.24381482093682, -70.72993130923378, -72.81157662534471, -70.75600604385183
54, -71.20991570795647, -73.76742805868881, -72.60911987214634, -74.01587035415949, -71.40431835981093
55, -69.73769344986626, -73.36912949953867, -70.58043958553206, -73.250511051842, -72.77468058073121
56, -69.58656448211254, -73.84636503936203, -72.45948591183672, -71.1082086475976, -70.49700445907507
57, -69.38513926850133, -74.20560011620063, -70.97096535079483, -72.94057533200547, -71.29020294374776
58, -69.66391705950124, -72.15502821079062, -69.49755155683181, -72.63749042614607, -69.39304349508403
59, -69.9084717996318, -72.49807754759765, -71.7334383519962, -71.02552849434629, -72.01072151791968
60, -72.43277736111723, -71.06163095211636, -70.21092629624304, -70.68391288766898, -69.91577363397329
61, -73.37047698437091, -71.23607136379137, -70.29301046610539, -68.85188224711034, -72.02496532931573
62, -73.12819018556578, -70.87545803147125, -69.40225610082372, -69.87366129650431, -73.41219067443734
63, -69.99736610849887, -72.42051302461226, -71.48006083894327, -70.50693103856727, -72.05287499564191
64, -70.04404423328728, -72.81762221238391, -69.57154772017425, -69.9822069922094, -72.76272259142199
65, -68.72173923128507, -70.31840446659682, -70.32612595443436, -72.3489743853593, -70.58433993789264
66, -69.74864813491541, -68.45758995678169, -69.24929573779234, -71.2965229783248, -71.58014449501653
67, -69.97410503255576, -68.4120155729112, -67.90931446088013, -72.78339484624462, -69.81949921342577
68, -69.01413968520475, -70.33989924531774, -71.0717603629937, -70.1188693238716, -69.61553210025701
69, -69.18926106774592, -68.69120693720731, -71.0040544478389, -71.43261737582671, -70.79533195475574
70, -69.20077920803723, -70.46212461301812, -71.55702815398246, -71.72889472202115, -71.88056712301834
71, -71.26287838319814, -71.43432493110045, -71.91000771797903, -72.77788264364239, -72.94832962005714
72, -71.88391875766693, -71.45363220976506, -71.7792154998968, -69.33512399464061, -70.4867668475172
73, -70.99792809608114, -70.22191591270182, -68.75512204119856, -69.97839721010808, -70.70142148059139
74, -71.0677258820678, -69.61130083002514, -68.96643910621079, -68.52171327934582, -68.33938318283305
75, -71.53561509137887, -70.19828390631481, -69.95778372015222, -70.87918947428062, -69.97601421954946
76, -68.82946044800968, -70.14790991897527, -71.89790315666505, -71.88730062636786, -68.00081628708358
77, -69.86007904165196, -70.2642684209168, -72.66755756636324, -70.5041681856697, -67.95642523101782
78, -71.62969589743645, -69.33251121558396, -72.20555397259584, -68.43511722611929, -68.0295792249701
79, -68.57197048843949, -69.20632900624707, -68.62389482847472, -68.01096720771787, -69.92656777962752
80, -70.57975577170137, -69.15529612255622, -67.61004246991769, -68.441940771505, -70.97984665146826
81, -70.08375653763713, -67.12870453049833, -68.61098692102865, -69.55938929693129, -68.1958552667596
82, -67.948678876825, -65.84534701337054, -68.85074265105689, -71.3837350594579, -69.11552097736661
83, -69.36244832984245, -67.2819319676255, -68.43415461850832, -71.46461550773876, -67.76527555160523
84, -68.47649375219422, -69.30590162232261, -67.08710793247859, -68.553806941808, -68.97173604112297
85, -70.85829840541808, -69.63269858167956, -66.68132105945328, -69.92350676610866, -69.63270882592278
86, -69.39167810014709, -69.6861531144605, -69.54031525961227, -70.32742863328059, -68.52850793892767
87, -71.20159337955933, -70.20443503550072, -69.8783047617199, -68.07848119440561, -66.77127835538657
88, -68.03769395620863, -70.42444379835068, -69.15750562917532, -68.04605989014112, -69.41911150487215
89, -67.53109345646706, -68.02903539818024, -71.1155325071288, -66.80115453750301, -70.00210568072681
90, -69.59012052151657, -67.34239769666702, -68.1133956411899, -66.1862197813169, -70.563339915312
91, -68.84207729008187, -68.30698190587628, -69.72546554450257, -69.21668531625666, -70.49155388775709
92, -67.79223329417282, -68.68778372126518, -69.5435241725248, -69.29114760050325, -71.4593341540433
93, -69.82203090827176, -66.62413187424504, -69.09942638195723, -69.26201776215126, -69.7714471313462
94, -67.55398113357454, -65.4910710813821, -68.61324771195314, -66.79922106701359, -68.32239156065167
95, -68.61898236467533, -64.57940057855767, -70.11228442053407, -66.64475883610606, -66.32802085978868
96, -67.50074897851758, -64.70872800572, -70.74599912390622, -65.50240923277131, -66.00096987420008
97, -66.12811291674328, -67.954329964794, -71.37884624207959, -65.55326722060049, -64.68744836709295
98, -65.9316945079201, -67.96699284899863, -70.72345289734545, -68.13395634779833, -67.74973494748092
99, -67.66346259318884, -68.34548560803397, -67.48753249055869, -70.00920122062512, -69.39504517568247
100, -67.78219543718643, -67.02902284840853, -66.50239664695016, -67.44690660945953, -69.05180661109885
101, -66.59724012664493, -65.26987015812503, -68.50788784553504, -65.69958833705772, -69.21955262263762
102, -66.49388836896111, -65.16277516837783, -69.89098686327497, -67.70331584273583, -67.59167812275557
103, -68.3449646878621, -64.05741390330728, -67.55371457913105, -68.226454508767, -66.71248218035846
104, -67.67710240087538, -64.3375613858294, -68.9521480645434, -68.09902426553215, -66.44392863046187
105, -65.598501856969, -63.661553859406766, -69.67111840902112, -67.12149154634409, -66.71268607469898
106, -64.28220132087823, -65.09791610171595, -69.23186125261142, -69.38331516466577, -67.63897235244228
107, -66.84481319557976, -67.90957749185421, -69.65445892257287, -69.13473117286195, -69.30992509136881
108, -67.80792531696203, -69.9839364919198, -68.05509349191733, -70.57135226705668, -68.09823837995809
109, -69.05318403196706, -67.1480031183884, -69.89753720616615, -70.8064217834896, -67.28210066283808
110, -67.12162351411213, -66.34204226358396, -69.67250237008982, -68.04823331678192, -66.1784160783655
111, -69.32903593061995, -66.6389520148871, -67.29863148129232, -68.90046493339997, -65.8495323471607
112, -66.84304486187821, -66.6839680435321, -65.5769549279427, -68.76224139469366, -67.33936819813657
113, -65.94433490353215, -67.0375330733909, -66.1897240322849, -68.44817736511379, -65.52957720957514
114, -68.70980219808037, -65.23159251665886, -67.61538932341884, -68.43573455051913, -65.29083895754177
115, -70.07264845804531, -66.96952848615425, -66.34929344917225, -68.88646890265626, -66.60711057781178
116, -66.82506385504732, -66.52298940723209, -65.34432389051038, -69.2036480535852, -66.63909495450058
117, -67.06296826670393, -65.27263793646148, -65.06844290743395, -68.50433370089034, -67.3787322177203
118, -67.53462449945604, -67.97642291750435, -67.87238127564545, -66.24206751437241, -65.53387329941998
119, -67.22314768688507, -65.92755226579831, -66.12753925720229, -68.78694682578974, -63.97046471274383
120, -67.11050973328868, -65.30119906835112, -67.06494163540312, -69.62582242698605, -64.81376045154798
121, -67.85888585342389, -67.2422955296449, -65.7547980215011, -68.59031589713163, -63.40567570943403
122, -68.88937177015889, -66.49834753837507, -67.37739128914346, -66.48663845141371, -63.48601605392286
123, -68.42435399354424, -66.92049070633372, -65.24033382291793, -67.72240190476383, -65.95642276021707
124, -66.01427785159737, -65.47557012637903, -64.36233902795938, -66.63022583422504, -68.08362465917993
125, -68.56967002195782, -68.26304709767665, -66.09789557951272, -66.1173265106506, -69.193775616652
126, -68.68039108975258, -67.44178154161018, -65.7333522182986, -65.32796608361026, -69.40103346624385
127, -69.30685995215092, -66.28174984909488, -63.84212070701809, -66.27188044293517, -67.95547764296765
128, -70.51028618021307, -65.5432028539504, -63.67538792992166, -67.10715644556073, -69.14814582224405
129, -69.4265970303898, -64.72562407181832, -65.68494267309181, -67.53596460016625, -67.55569807280693
130, -70.32609001783685, -65.74103968489298, -66.62439457682349, -66.09857700973087, -68.84717275896448
131, -69.25780661899041, -65.18217037353742, -68.93262431420015, -66.18222729493387, -67.38740730258039
132, -66.88110971729981, -64.31276223714707, -70.11576162451898, -66.99951584948711, -65.69454500679552
133, -65.99576123176, -66.03526428080042, -70.31951367891921, -68.64747437087554, -66.62483407149062
134, -66.41992165973895, -67.41418433358479, -69.09551874482484, -66.8521432327708, -66.11227258898568
135, -66.33514399121793, -68.40541935902289, -67.14409684476605, -65.55797779682536, -66.45040327307993
136, -67.70010710827081, -66.89701414180301, -68.5655718850592, -67.23340254207463, -64.37094614153287
137, -67.463878757667, -68.54674775644385, -69.34134068180585, -68.58974434851753, -65.86622911149907
138, -68.23380932049275, -68.40677731707808, -68.79682783869185, -67.18476533533692, -65.25953206668083
139, -66.2888835463574, -67.62891997328862, -68.19172347684719, -65.4587346156248, -65.56484416199129
140, -65.52318189522849, -66.05804105595492, -65.86693634696458, -66.8505424971008, -65.13322935361151
141, -66.89895017657888, -66.22106156698473, -64.88101648134413, -65.97186291325667, -67.21343034867546
142, -67.58183422470361, -67.50866403118746, -65.55289434069641, -63.82686827365325, -66.90166193573236
143, -67.52728842589924, -68.79299676193897, -67.71656801829329, -64.44908655816899, -67.0173467983033
144, -68.04821241703107, -68.2137759091237, -67.02203856897276, -62.820571086459736, -65.78078259929542
145, -68.03217324772923, -66.60154685551461, -67.95352006795808, -63.81215420451744, -68.26132664142375
146, -68.04384459889104, -68.23104772472674, -68.69027232532, -64.80037567711125, -68.48950727240705
147, -65.38335575223932, -69.359818854611, -68.3533943229392, -65.68511545085555, -67.74200592849633
148, -66.98379751217637, -69.36415747914225, -69.31419847051734, -64.81111767393227, -65.50606535512891
149, -65.39556992509166, -68.43438624964834, -68.17286833062009, -67.20306094916927, -68.10677889883206
150, -64.05232903502795, -69.03126721598561, -68.85187687278922, -65.88136055803314, -65.98536812224373
151, -66.33459375075665, -67.26956713767807, -69.70774463398716, -66.18677595439186, -65.6561019146815
152, -67.00245633724026, -68.9070105192327, -68.32573497312048, -64.94661289334573, -64.38131161933774
153, -66.21482637904197, -67.94235181243714, -66.45471925408616, -66.97624440336438, -65.05493613320175
154, -65.06081681011511, -68.06419477676523, -65.74602300290175, -67.52436287159568, -66.50040985920036
155, -66.64602417624562, -68.19488424714824, -67.75988195547815, -66.31829973437738, -66.57211631241265
156, -66.2566280946327, -67.19728378226718, -66.45185132942188, -67.38184903150793, -67.78356819146369
157, -67.12794185260151, -66.83501466379224, -65.58308749204389, -68.33311955691663, -68.48150026736447
158, -65.58332899676502, -67.69964655659392, -66.05912122836483, -66.5714923838408, -66.77621282316954
159, -64.03150687684754, -65.88027835353859, -66.90583824427546, -64.68640801528964, -66.20104160578107
160, -62.46308465423431, -64.19563383211911, -67.85647847774716, -63.42137239090083, -66.45647787309471
161, -62.03746095030179, -63.7920327586849, -65.42314286954326, -62.897256394183714, -66.51507919669329
162, -63.79274037471312, -63.0832577287938, -66.0334114233538, -63.9252447901294, -67.58382807065138
163, -62.95305195133825, -63.064017655165756, -65.51811114962213, -62.80620219645026, -68.08903844871485
164, -64.1454071221259, -61.376638093215746, -63.47791304940384, -65.09432221938486, -69.55181055729604
165, -66.804536831494, -60.588924897886955, -64.5030433649369, -67.64843562911756, -70.3274352681736
166, -64.53361325429826, -59.83188976242097, -62.92829171019842, -68.62848621530243, -67.16778840168878
167, -62.852037730099994, -61.20606660487988, -65.66647473609189, -68.070848224305, -66.0205601847919
168, -61.42032585633993, -62.81722358010602, -65.79781314583025, -66.75027893986336, -67.85159132036084
169, -61.43962435879847, -62.17856580071326, -64.16060578778365, -67.11853733720027, -69.16732208046707
170, -60.63671486391033, -64.13512681526878, -65.04463903658919, -68.54811548246006, -69.81280532558087
171, -62.00466223281673, -64.85629462647992, -65.64295710185198, -66.49908842262833, -68.54744905885988
172, -60.587147164720065, -64.9705201838589, -63.81902313796286, -64.43621091432662, -67.89938962541771
173, -60.0626490307132, -66.57062235898127, -66.24245711404018, -63.629627296567605, -66.51175688431151
174, -61.9957732556972, -65.49053976200948, -66.96909367707207, -64.09649659983211, -65.33355578572673
175, -64.3203944135124, -66.62687549971459, -66.05313365292041, -66.0328199608428, -64.80832485992968
176, -65.23835568758287, -65.10713452609781, -65.07370221232064, -64.67395437939882, -66.25323352797118
177, -67.82715211762694, -64.75980508376138, -67.62709774157244, -65.74026367806809, -64.27883721665857
178, -66.96185307291954, -65.02020484483936, -67.79287600565674, -64.43415736639618, -65.98641406250535
179, -68.26967518916416, -63.2485220217343, -69.06423203299266, -65.56773552440266, -64.16421954729407
180, -68.24049649114258, -66.27088963144705, -67.27827251217737, -66.15232510688793, -64.49540853829578
181, -67.63195309249134, -65.30040047345246, -67.11282309380358, -68.26726536468753, -63.19316759512094
182, -65.55847985078759, -63.74284194029348, -67.09217796054, -69.5583597299214, -61.62131835287005
183, -67.44076041092079, -65.29258787607857, -67.85655193147612, -69.58215847417506, -60.02335074123128
184, -67.60139124360639, -65.65831076317474, -68.91939137772452, -69.7701999657088, -62.96329556608555
185, -66.10117142701459, -65.2999086492238, -69.87751673649987, -67.72977157594201, -65.76603383496034
186, -63.95513734870791, -67.28869603990141, -70.3964565788802, -68.98844691898165, -67.17564905606947
187, -64.774492458381, -65.84081807995275, -69.1172373676556, -67.13377939562227, -67.9524276011868
188, -65.51550429275905, -64.74574404529312, -69.95359368968548, -66.73860961365465, -68.82643611536577
189, -66.1345310233207, -64.17758219423646, -67.06805408711053, -65.247758099571, -66.8095804720276
190, -65.98550625485812, -65.66116764945907, -64.63477158184308, -66.06854328642817, -67.62602274803973
191, -65.93016147149744, -66.0415802409096, -65.7062882788825, -66.09506415300791, -69.08051172706037
192, -66.10465190254877, -64.1883475425056, -67.33549351101483, -64.58237211923002, -67.04181896248646
193, -64.90970979456273, -63.473809295700036, -67.16420181900682, -64.83834864804992, -65.20160253588331
194, -63.58754958024338, -64.53822104586821, -68.00760648912866, -67.25232695630409, -66.89488496668979
195, -64.23482706256291, -66.83548953252588, -66.29418941866645, -65.67332119322914, -67.69996363081646
196, -65.47139505434288, -66.95485565260184, -64.81800293247366, -64.41783981453928, -66.68469976428361
197, -67.1668759844111, -67.16281350180725, -64.8933647377802, -64.78019776305699, -68.6244293998277
198, -67.21690036447103, -66.87390094991832, -63.58615244443913, -67.26967043624191, -68.33151616852912
199, -68.29174167168452, -68.44689886255374, -64.4691513323439, -66.654630486832, -67.8001777612444
200, -67.57101671993487, -68.42930661105068, -66.6655852383983, -68.55465526822218, -65.3357265211017
201, -67.98149163531373, -69.68151606703925, -67.79972660520346, -68.20230750677493, -66.74651822750745
202, -69.19199803288505, -67.77236556924501, -66.97609566523815, -69.1362505884536, -65.8293219111878
203, -67.25165295065841, -66.2939630738325, -68.64900186636308, -67.69851079662469, -65.35768921813022
204, -66.6231852644479, -67.50324625638683, -67.75541201228677, -65.45813535898593, -65.62048278581875
205, -67.50748408792062, -65.14688429154403, -67.84322090778339, -67.9051732844095, -64.91829714411523
206, -64.94406075267686, -65.8233903589364, -67.24243879969896, -66.44389806854393, -64.11538884746106
207, -65.235134771023, -67.5696630913287, -68.44572856512048, -67.88506035671246, -62.77265829093069
208, -67.75925508296591, -68.83523212841803, -66.56953516676798, -69.24867357241385, -63.09678047872353
209, -66.61651565160899, -67.82914906553663, -66.55435395309829, -69.28260600088473, -64.13586549225622
210, -67.41787189723817, -66.24005001818121, -68.38686166879796, -68.43142347156108, -65.65400769244546
211, -68.8668842884873, -65.20328423028629, -68.80914098750915, -65.73082299758168, -67.47010243452492
212, -69.32991766079027, -63.38513603530794, -68.12487758837385, -64.12488966491085, -66.84430387080734
213, -68.22364263863201, -64.88736063257444, -68.5453176720447, -63.84604861049357, -67.43523760764471
214, -69.13824500794894, -64.61387861716607, -68.26677562094139, -64.70139547348383, -68.28827808996553
215, -68.69717595946673, -63.77546742600727, -67.52366118010329, -65.61891349169777, -66.46025375762797
216, -69.55658448850454, -65.12577399854891, -68.9177881170816, -67.59147625094165, -66.81062498195051
217, -69.21162171413448, -67.13714737300529, -66.32040201495712, -65.23615596432734, -67.77614510658763
218, -68.24008471130716, -68.71030168417862, -65.78075948896584, -64.95410687096968, -67.39777531289783
219, -65.27165900789419, -67.46927726253763, -67.57562834177904, -64.7634157759133, -68.65008582146392
220, -67.11118307812875, -65.77151714495615, -65.06920151046802, -66.25456504933554, -65.58566211063102
221, -66.30851715390159, -64.37539942224777, -67.50535685621688, -65.58312831318945, -67.27522183090996
222, -66.98962484678725, -64.81476825413405, -66.11101714610543, -65.04995657117755, -66.64583826143807
223, -65.79687562426462, -67.43594489512472, -64.69906926134327, -66.14935638215687, -65.09558065434125
224, -66.82137652930882, -67.35344746531891, -66.66464880356337, -67.19065861627217, -65.7202265436199
225, -65.74142246261414, -66.58055650368597, -66.86983008565306, -65.79540215590859, -66.22392912376607
226, -64.11596354869629, -64.24647640377304, -64.84534565068898, -67.41191500327982, -64.43148640986142
227, -63.370424187029485, -64.22585306991729, -67.28665626520497, -65.07731307517463, -65.67383951825911
228, -65.3641640897081, -64.39609733852129, -66.24150410203562, -63.559060791555964, -67.09590512797891
229, -67.49378354339994, -66.96864261800988, -68.06149619566565, -62.0203973617471, -65.71960110983838
230, -68.07413814072208, -64.72538545522178, -65.5564296614305, -64.66188093504452, -66.37068900937591
231, -69.0619889882611, -64.81501133451461, -66.56722786988364, -65.12695131268961, -68.07237789205882
232, -69.06650193955258, -65.45879700103103, -67.59198305437062, -67.28881074070786, -66.59880565431524
233, -67.43006790262541, -65.81322407866071, -64.75079241159396, -67.11785771943256, -66.50915935303851
234, -68.72918563808521, -64.58690291028536, -67.23215714162806, -67.89265148203039, -64.87535084597994
235, -68.7994767438331, -64.70177201975923, -68.30399064036618, -65.2457630411961, -64.87601030871517
236, -67.53819304781578, -63.02446274605539, -67.41542831146685, -66.65037311451015, -65.73678746120979
237, -67.98908331270174, -63.92681377833354, -68.5770821315947, -66.16783466983631, -65.58588007799857
238, -66.01148866442009, -65.03964138901871, -68.25909188857716, -68.07265592346297, -63.99476160058043
239, -67.02440021854994, -65.41441381096215, -67.55266420165091, -68.05684349598059, -65.32036944520685
240, -68.3685890472354, -66.44114563771313, -68.02955063677739, -68.63925687900424, -67.34138830892475
241, -68.0223749945573, -65.88306104198948, -65.03666951241591, -66.94272063020318, -69.08875857345232
242, -69.36209699936553, -64.51576640683432, -63.762226627003514, -68.72701069395255, -66.93527162422069
243, -69.7943549472042, -66.71436763817442, -65.33426724707662, -66.56998966556037, -65.23888577299746
244, -66.84892011104132, -65.34137284105263, -65.156188181761, -67.20559217278316, -66.29485796609563
245, -68.31117523558002, -66.74986048603874, -67.32492675900063, -66.42623921160583, -68.21918400095385
246, -65.46231310751595, -66.88997923503995, -68.19387845848186, -66.08029234462776, -69.5008517839772
247, -65.84029315654361, -68.48462898091374, -65.6020993837825, -64.68261333514552, -66.30997953874385
248, -65.7659077482473, -67.1889814393574, -66.90492992801015, -66.34725532816074, -64.29164176865255
249, -66.19000496056783, -67.42144851250185, -66.05614324343613, -67.42685822062019, -65.83157191322834
250, -68.31784603483923, -66.45203150755229, -67.57956833112696, -67.81297917514989, -65.10371825813829
251, -66.29675162273658, -65.91817736968524, -65.1381370542496, -65.04465671987074, -64.34935284980178
252, -64.144625524549, -65.98539035748121, -65.10059562014371, -66.83973423196484, -66.20986237348528
253, -64.76658829992584, -68.0209930109994, -64.58503312158713, -64.93881649071292, -65.63080559869914
254, -64.90514554364158, -69.039030412594, -66.52839280884385, -66.83602416371339, -67.31079940091553
255, -64.61119856921087, -69.94467907998916, -67.78927990048976, -67.64910504691471, -67.50290260986937
256, -66.64369549962247, -66.71081241557614, -67.42774129847601, -68.15775427099989, -67.81782716964408
257, -66.89455840689328, -64.47557709291658, -66.72453149173163, -66.26725953172867, -68.4633904518151
258, -67.89147510818758, -62.56424043815558, -67.87300813012152, -65.40158558917716, -67.38025985093316
259, -69.3902261521292, -62.07214157459775, -67.33477809562196, -63.7931819861667, -67.1087952689963
260, -67.61096072321979, -65.02005903357738, -66.53715091388162, -62.54436439991338, -67.27040482631884
261, -68.03956493851797, -63.853631812473736, -66.7970452708023, -61.32182377079283, -66.09836187814476
262, -69.4179070071846, -62.106306798739595, -65.84071890218773, -62.12268432825505, -63.814309568936494
263, -69.46283530080186, -62.2023208592436, -65.802857100833, -61.38300514159651, -65.47196914683224
264, -70.18587402654656, -64.04811593463693, -63.684636255770144, -63.27774493982169, -65.77389871761366
265, -67.01058683643556, -66.46073233800789, -66.04849800358369, -63.856750963245275, -68.02738610683244
266, -64.47219354132008, -66.6612254021441, -64.52612338117486, -65.68953764274477, -69.36090201043442
267, -63.250889233353334, -65.44729015863598, -63.9482011240525, -63.50228465135711, -67.78275790221338
268, -62.92312599023387, -63.67275830658757, -63.91350023370002, -64.19854720869868, -68.89212437694243
269, -61.62565835921542, -65.35138586367268, -65.17438087527776, -66.95043890863415, -68.66601132494577
270, -59.54400632932452, -65.65617983967697, -66.12744180346888, -67.3371978278771, -65.48994962927186
271, -58.53804280715471, -64.37209717475451, -63.89270971902502, -66.11043073740782, -65.82300489413151
272, -57.132556234799395, -62.45452126723964, -63.92928143454654, -66.34975121461613, -64.23554627221841
273, -56.82579948749914, -62.74446081752431, -65.03719682230692, -64.97310001332156, -65.90526886750143
274, -57.6395096627281, -65.16249949948916, -63.28934191584311, -64.98825850629005, -68.00145199274448
275, -55.01988423357476, -65.01397598064402, -62.73693915228796, -63.06229408232372, -66.31100335474925
276, -51.57179912511431, -67.56095223061891, -63.72113662302142, -63.177931438365164, -67.48583256380557
277, -49.47764366671838, -66.9287753379906, -63.302064832875715, -65.57939477630983, -66.97506448180889
278, -40.982194837431564, -67.12665425218657, -63.96146843179976, -63.50473845526355, -68.5952421008249
279, -14.701494007049263, -66.1979352262273, -63.11577136758996, -64.52208646600228, -69.77910553956977
280, -65, -65.80765331670258, -62.03859885346901, -66.08084700311082, -69.22546114568962
281, -68.05281463514655, -64.22980047701387, -63.08944589403869, -67.74261204051966, -69.24334809649447
282, -72.29721308825091, -63.32290801987709, -61.438638349134465, -68.92207470210617, -68.77473778757408
283, -72.01610881675606, -62.04014657403971, -62.76167805758202, -68.13373977128113, -69.32848481410758
284, -73.20707865759354, -64.99854906968596, -65.4338522015948, -69.4743598305809, -66.84042140176508
285, -72.42611022069606, -66.83416265959745, -64.52494415065878, -70.26552745860651, -66.16442732616395
286, -70.63379697419084, -64.67098159395627, -66.36652770644679, -70.16632412711877, -64.43062778800609
287, -71.51167076453464, -66.98007701811483, -64.82401066997559, -68.25503916961456, -63.24039095895864
288, -72.06955357481125, -68.12525738468827, -64.23425303561686, -68.23151343709932, -62.583115400337164
289, -73.2154264289324, -68.76301914092605, -64.48804562209102, -65.8134146395854, -61.3126159611261
290, -71.75571983772203, -68.25353159655141, -62.23967692602156, -65.3178346604406, -60.4550200393561
291, -70.7466511340493, -65.81758990934983, -64.78484590085922, -66.96763892105554, -58.299299709796685
292, -71.50761755518964, -67.07794224771996, -66.92287064010316, -66.20324004339793, -59.27834682271704
293, -71.83954356468375, -65.09763303048302, -66.51787277028836, -65.84800413574594, -60.27523017507772
294, -69.4276270436496, -66.2810661332894, -65.32578832807832, -64.4833906470459, -61.36642334723233
295, -70.1233013495975, -66.70465696544156, -67.4818165301254, -66.88906127966946, -62.47086283354645
296, -71.55708215529836, -66.02268894405661, -69.07459748959995, -63.848659341883135, -63.04324284395271
297, -70.25847668420292, -68.03043354039319, -68.0140474131941, -64.47042878142263, -61.61207076740607
298, -69.02183363324134, -65.76695436334852, -66.02000114111266, -65.13776316976904, -60.93922838021045
